sweep_type,perturb_param,perturb_factor,scenario_id,scenario_name,seed,N,M,K,L_reg_slack,n_total,Q_condition_number,Q_eigenvalue_min,Q_eigenvalue_max,Q_eigenvalue_count_negative,energy_greedy,objective_raw_greedy,penE_onehot_greedy,penE_reg_greedy,penE_afford_greedy,penE_total_greedy,viol_onehot_y_greedy,viol_onehot_z_greedy,viol_reg_shortfall_greedy,viol_afford_greedy,chosen_premium_band_greedy,chosen_deductible_band_greedy,selected_features_count_greedy,selected_reg_features_count_greedy,onehot_ok_greedy,reg_satisfied_greedy,affordability_satisfied_greedy,is_feasible_greedy,energy_sa_best,objective_raw_sa_best,penE_onehot_sa,penE_reg_sa,penE_afford_sa,penE_total_sa,viol_onehot_y_sa,viol_onehot_z_sa,viol_reg_shortfall_sa,viol_afford_sa,chosen_premium_band_sa,chosen_deductible_band_sa,selected_features_count_sa,selected_reg_features_count_sa,onehot_ok_sa,reg_satisfied_sa,affordability_satisfied_sa,is_feasible_sa,greedy_runtime_sec,sa_runtime_sec,sa_best_found_at_step,sa_convergence_fraction,total_classical_runtime_sec,gap_greedy_to_sa_energy,gap_greedy_to_sa_raw,R_size,Rmin,lambda_risk,affordability_enabled,use_tight_regulation,scale_factor,A_onehot,B_reg,D_afford,qterm_total_greedy_signed,qterm_total_sa_signed,qterm_total_gurobi_signed,gurobi_ran,energy_gurobi,objective_raw_gurobi,penE_onehot_gurobi,penE_reg_gurobi,penE_afford_gurobi,penE_total_gurobi,viol_onehot_y_gurobi,viol_onehot_z_gurobi,viol_reg_shortfall_gurobi,viol_afford_gurobi,chosen_premium_band_gurobi,chosen_deductible_band_gurobi,selected_features_count_gurobi,selected_reg_features_count_gurobi,onehot_ok_gurobi,reg_satisfied_gurobi,affordability_satisfied_gurobi,is_feasible_gurobi,gurobi_status_code,gurobi_status_name,gurobi_mip_gap,gurobi_runtime_sec,gap_sa_to_gurobi_energy,gap_sa_to_gurobi_raw,gurobi_mode,gurobi_time_limit_used
baseline,,1.0,1,S1_cost_only,1008,30,4,5,2,41,41637.08599208239,-2256844.8921922813,6654571.1729218215,12,-3761165.683073392,1196.2126372249145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,3,1,1,1,1,-3762114.502254226,247.393456390364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,3,3,1,1,1,1,0.022735,20.5150042,181,0.004525,20.5377392,948.8191808341072,948.8191808345504,5,3,0.0,0,0,10.0,188118.0947855308,376236.1895710616,0.0,-3762361.895710616,-3762361.895710616,-3762361.895710616,1,-3762403.686478938,-41.79076832176042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0123091,289.1842247117311,289.18422471212443,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1009,30,4,5,2,41,26417.914468811137,-2011092.0518991607,5831607.236090444,11,-3352818.311901309,-580.0347191128917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,3,3,1,1,1,1,-3353018.311901309,-780.0347191128917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,3,3,1,1,1,1,0.0265680999999999,20.4230428,96,0.0024,20.4496109,200.0,200.0,4,3,0.0,0,0,10.0,167611.9138591098,335223.8277182196,0.0,-3352238.2771821963,-3352238.2771821963,-3352238.2771821963,1,-3353018.311901309,-780.0347191128917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0083969999999999,0.0,0.0,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1010,30,4,5,2,41,50125.02968829957,-2592745.195371145,7644432.651674259,12,-4321335.144506625,670.9931412386172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,3,1,1,1,1,-4322135.144506625,-129.00685876138277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,3,3,1,1,1,1,0.0227928999999999,19.5617093,102,0.00255,19.5845022,800.0,800.0,5,3,0.0,0,0,10.0,216100.3068823932,432200.6137647864,0.0,-4322006.137647864,-4322006.137647864,-4322006.137647864,1,-4322135.144506625,-129.00685876138277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0119981,0.0,0.0,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1011,30,4,5,2,41,41448.738508545015,-2423515.905385554,7145135.524746606,12,-4039654.776911128,74.33525059425779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,3,1,1,1,1,-4040254.776911128,-525.6647494057422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,3,3,1,1,1,1,0.0224225999999999,19.8690485,216,0.0054,19.8914711,600.0000000004657,600.0,5,3,0.0,0,0,10.0,201986.4556080861,403972.9112161722,0.0,-4039729.1121617225,-4039729.1121617225,-4039729.1121617225,1,-4040423.413022448,-694.3008607253548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0100049999999999,168.63611131953076,168.6361113196126,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1012,30,4,5,2,41,50827.17365893982,-2443362.8340084124,7203983.465284998,12,-4070949.734108462,2024.021560557945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3,3,1,1,1,1,-4073492.567589841,-518.8119208211886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,3,3,1,1,1,1,0.0221663999999999,19.8762147,92,0.0023,19.8983811,2542.833481379319,2542.833481379133,5,3,0.0,0,0,10.0,203648.68778345105,407297.3755669021,0.0,-4072973.7556690206,-4072973.7556690206,-4072973.7556690206,1,-4073492.567589841,-518.8119208211886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0105707999999999,0.0,0.0,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1013,30,4,5,2,41,70343.92554408078,-2877827.839098792,8484837.731650395,12,-4794886.191496021,2263.4455250014607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,4,4,1,1,1,1,-4796674.277051741,475.3599692811376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,3,3,1,1,1,1,0.0223393,20.7897467,97,0.002425,20.812086,1788.085555720143,1788.085555720323,5,3,0.0,0,0,10.0,239857.4818510511,479714.9637021022,0.0,-4797149.637021022,-4797149.637021022,-4797149.637021022,1,-4796823.274824429,326.3621965930006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0141881,148.9977726880461,148.99777268813705,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1014,30,4,5,2,41,52780.28439439344,-2114748.2164544337,6236367.041478515,12,-3522807.578315421,3071.1051429902154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,3,1,1,1,1,-3523970.4164008456,1908.2670575653744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,3,3,1,1,1,1,0.0237238,20.248668,87,0.002175,20.2723918,1162.838085424155,1162.8380854248412,5,3,0.0,0,0,10.0,176293.93417292056,352587.8683458411,0.0,-3525878.683458412,-3525878.683458412,-3525878.683458412,1,-3523970.4164008456,1908.2670575653744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0109625999999999,0.0,0.0,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1015,30,4,5,2,41,46194.700242513,-2225841.828996979,6564453.03138274,12,-3707607.2056936687,3756.672542545134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,3,1,1,1,1,-3708207.36325209,3156.5149841233488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,3,3,1,1,1,1,0.0226138999999999,20.3169673,133,0.003325,20.3395812,600.1575584216043,600.1575584217853,5,3,0.0,0,0,10.0,185568.19391181067,371136.3878236213,0.0,-3711363.878236213,-3711363.878236213,-3711363.878236213,1,-3708207.36325209,3156.5149841233488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0124753999999999,0.0,0.0,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1016,30,4,5,2,41,20834.513010290688,-2553697.7868738305,7405023.27346702,11,-4255199.308946212,1474.9830839213632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,3,3,1,1,1,1,-4255199.308946212,1474.9830839213632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,3,3,1,1,1,1,0.0245317999999999,20.1000529,69,0.001725,20.1245847,0.0,0.0,4,3,0.0,0,0,10.0,212833.71460150668,425667.42920301337,0.0,-4256674.292030133,-4256674.292030133,-4256674.292030133,1,-4255199.308946212,1474.9830839213632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0072361,0.0,0.0,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1017,30,4,5,2,41,38556.027978784834,-1838566.048228587,5421131.038232462,12,-3064291.8216940854,684.4937980955756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,3,1,1,1,1,-3064891.821694086,84.49379809557558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,3,3,1,1,1,1,0.0215620999999999,19.532575,226,0.00565,19.5541371,600.0000000004657,600.0,5,3,0.0,0,0,10.0,153248.81577460907,306497.63154921815,0.0,-3064976.3154921816,-3064976.3154921816,-3064976.3154921816,1,-3064891.8216940854,84.49379809557558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0110821999999999,-4.656612873077393e-10,0.0,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1018,30,4,5,2,41,28727.335936183623,-2466266.172185604,7270857.958374381,12,-4109734.3699002992,1063.519664835062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,3,1,1,1,1,-4111365.418658312,-567.5290931774678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,3,3,1,1,1,1,0.0220506,20.280581700000003,63,0.001575,20.302632300000003,1631.0487580122426,1631.0487580125298,5,3,0.0,0,0,10.0,205539.89447825676,411079.7889565135,0.0,-4110797.889565135,-4110797.889565135,-4110797.889565135,1,-4111365.418658312,-567.5290931774678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0107475,0.0,0.0,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1019,30,4,5,2,41,31245.26621771145,-2470983.684234796,7284816.364619632,12,-4115952.483620824,2714.8109105621425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,1,1,1,1,-4119113.053658707,-445.7591273208759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,3,3,1,1,1,1,0.0225765,20.1224057,104,0.0026,20.1449822,3160.570037882775,3160.5700378830184,5,3,0.0,0,0,10.0,205933.3647265693,411866.7294531386,0.0,-4118667.294531386,-4118667.294531386,-4118667.294531386,1,-4119113.053658707,-445.7591273208759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0114811999999999,0.0,0.0,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1000,40,4,5,3,52,212803.74248689247,-4817191.5726975165,31784623.01602401,13,-10233357.023859,5223.538685848072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,4,4,1,1,1,1,-10235232.949873984,3347.612670864285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,4,4,1,1,1,1,0.03433,20.4912898,231,0.005775,20.5256198,1875.9260149840263,1875.9260149837864,6,4,0.0,0,0,10.0,301134.72242778965,602269.4448555793,0.0,-10238580.562544849,-10238580.562544849,-10238580.562544849,1,-10235232.949873984,3347.612670864285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0134186,0.0,0.0,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1001,40,4,5,3,52,231543.1267778288,-4182391.892152346,27592828.680587083,13,-8885466.12859968,2841.155286407352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,4,4,1,1,1,1,-8886066.12859968,2241.155286407352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,4,4,1,1,1,1,0.0405134,26.2277257,295,0.007375,26.268239099999995,600.0,600.0,6,4,0.0,0,0,10.0,261420.80246723775,522841.6049344756,0.0,-8888307.283886084,-8888307.283886084,-8888307.283886084,1,-8887645.378220715,661.905665371015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0151336999999999,1579.2496210355312,1579.249621036337,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1002,40,4,5,3,52,184517.45696573076,-3148784.018174481,20774312.743616182,13,-6690496.549990552,1403.2743821509457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,4,4,1,1,1,1,-6691317.794421136,582.0299515665233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4,4,1,1,1,1,0.0356641999999999,26.8128236,177,0.004425,26.8484878,821.244430584833,821.2444305844224,6,4,0.0,0,0,10.0,196820.5830697853,393641.16613957065,0.0,-6691899.824372701,-6691899.824372701,-6691899.824372701,1,-6691317.794421136,582.0299515665233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0168736999999999,0.0,0.0,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1003,40,4,5,3,52,244913.9671171517,-4479938.858647877,29555735.38756539,13,-9517283.199030671,3319.423290341223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,4,1,1,1,1,-9518083.199030671,2519.423290341223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,4,4,1,1,1,1,0.0342738,25.5481904,128,0.0032,25.5824642,800.0000000018626,800.0,6,4,0.0,0,0,10.0,280017.7241859122,560035.4483718243,0.0,-9520602.622321011,-9520602.622321011,-9520602.622321011,1,-9518083.199030671,2519.423290341223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0144845,0.0,0.0,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1004,40,4,5,3,52,264178.4177478429,-4965223.826870576,32757822.74336967,13,-10545403.934696946,6662.851683721978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,4,1,1,1,1,-10548395.64486172,3671.141518949178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,4,4,1,1,1,1,0.0310644999999999,23.7160234,233,0.005825,23.7470879,2991.7101647723466,2991.7101647727995,6,4,0.0,0,0,10.0,310354.9054817843,620709.8109635686,0.0,-10552066.786380667,-10552066.786380667,-10552066.786380667,1,-10548395.64486172,3671.141518949178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0175715999999999,0.0,0.0,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1005,40,4,5,3,52,94786.83063839364,-4990375.794052151,32922622.84544407,13,-10600636.457267644,4529.920852930627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,4,4,1,1,1,1,-10603340.231575448,1826.1465451274396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,4,4,1,1,1,1,0.0308181,21.6050867,172,0.0043,21.6359048,2703.774307804182,2703.774307803188,6,4,0.0,0,0,10.0,311916.65818001697,623833.3163600339,0.0,-10605166.378120575,-10605166.378120575,-10605166.378120575,1,-10604968.72199917,197.65612140393927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0134368999999999,1628.4904237221926,1628.4904237235,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1006,40,4,5,3,52,210772.36512443773,-3899050.7314992943,25723923.59656556,13,-8283763.99265098,2528.5346369164936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,4,4,1,1,1,1,-8286325.985893877,-33.458605980717266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,4,4,1,1,1,1,0.0440523999999999,21.1837109,175,0.004375,21.2277633,2561.9932428970933,2561.9932428972106,6,4,0.0,0,0,10.0,243714.4860967028,487428.9721934056,0.0,-8286292.527287896,-8286292.527287896,-8286292.527287896,1,-8286325.985893877,-33.458605980717266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0140584999999999,0.0,0.0,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1007,40,4,5,3,52,173940.6483587403,-3652570.8626986295,24097575.744763367,13,-7761112.481087681,1287.2909214087545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,4,1,1,1,1,-7761912.48108768,487.29092140875446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4,4,1,1,1,1,0.0362827,21.3616411,165,0.004125,21.3979238,799.9999999990687,800.0,6,4,0.0,0,0,10.0,228305.87564732615,456611.7512946524,0.0,-7762399.77200909,-7762399.77200909,-7762399.77200909,1,-7761912.48108768,487.29092140875446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0127195999999999,0.0,0.0,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1008,40,4,5,3,52,176133.33935381396,-3732463.5082585006,24624856.58834763,13,-7930397.476785673,1861.018535647244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,4,1,1,1,1,-7931716.947580817,541.5477405020115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4,4,1,1,1,1,0.0299843,19.8351702,178,0.00445,19.8651545,1319.470795144327,1319.4707951452324,6,4,0.0,0,0,10.0,233301.720450627,466603.440901254,0.0,-7932258.4953213185,-7932258.4953213185,-7932258.4953213185,1,-7932006.13180553,252.36351578988703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0154651999999999,289.1842247126624,289.18422471212443,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1009,40,4,5,3,52,112664.3715359248,-3769742.7379962457,24870031.47338876,13,-8010416.120848821,820.2245062298434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,4,4,1,1,1,1,-8011424.600109638,-188.2547545858797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,4,4,1,1,1,1,0.0299949999999999,20.2859574,155,0.003875,20.3159524,1008.4792608162388,1008.4792608157233,6,4,0.0,0,0,10.0,235624.59839279563,471249.1967855913,0.0,-8011236.3453550525,-8011236.3453550525,-8011236.3453550525,1,-8011424.600109637,-188.2547545858797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0120335999999999,-9.313225746154783e-10,0.0,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1010,40,4,5,3,52,201394.32626612557,-4655536.250321237,30714103.77498644,13,-9893051.064264558,700.2791792788298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,4,4,1,1,1,1,-9893551.064264558,200.27917927882984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,4,4,1,1,1,1,0.0344846999999999,19.570278400000003,140,0.0035,19.604763100000003,500.0,500.0,6,4,0.0,0,0,10.0,290992.6865718775,581985.373143755,0.0,-9893751.343443835,-9893751.343443835,-9893751.343443835,1,-9893551.064264558,200.27917927882984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0130375999999999,0.0,0.0,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1011,40,4,5,3,52,171394.22194672428,-4478460.874273513,29545771.18648746,13,-9517241.741672184,165.33873021823365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,4,4,1,1,1,1,-9517148.088416113,258.99198629124703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4,4,1,1,1,1,0.0322648999999999,19.5708536,129,0.003225,19.6031185,-93.65325607173143,-93.65325607301338,6,4,0.0,0,0,10.0,279923.7376588942,559847.4753177884,0.0,-9517407.080402404,-9517407.080402404,-9517407.080402404,1,-9517316.724527432,90.35587497163397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0130011999999999,168.6361113190651,168.63611131961306,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1012,40,4,5,3,52,204651.0672141032,-4396561.189629126,29006194.88053177,13,-9338651.25171649,4936.155717159543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,5,5,1,1,1,1,-9342750.156587882,837.250845767473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,4,4,1,1,1,1,0.0357489999999999,20.059769300000003,244,0.0061,20.0955183,4098.9048713911325,4098.90487139207,6,4,0.0,0,0,10.0,274811.39433628385,549622.7886725677,0.0,-9343587.407433651,-9343587.407433651,-9343587.407433651,1,-9342750.156587882,837.250845767473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0127145,0.0,0.0,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1013,40,4,5,3,52,301936.404507298,-5520274.778589239,36419369.23003458,13,-11727731.87695311,3815.959548164141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,4,4,1,1,1,1,-11729884.390976273,1663.4455250014598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,4,4,1,1,1,1,0.0343107999999999,19.6147285,204,0.0051,19.6490393,2152.514023162425,2152.514023162681,6,4,0.0,0,0,10.0,345045.52460297855,690091.0492059571,0.0,-11731547.83650127,-11731547.83650127,-11731547.83650127,1,-11729884.390976273,1663.4455250014598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0135189,0.0,0.0,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1014,40,4,5,3,52,216504.88885698133,-3877161.1683003767,25581596.77764207,13,-8237193.467259762,3242.8910821717554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,4,1,1,1,1,-8237793.467259762,2642.8910821717554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,4,4,1,1,1,1,0.0348961,19.327467,222,0.00555,19.362363100000003,600.0,600.0,6,4,0.0,0,0,10.0,242365.775245351,484731.550490702,0.0,-8240436.358341933,-8240436.358341933,-8240436.358341933,1,-8237793.467259761,2642.8910821717554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0132028999999999,-9.313225746154783e-10,0.0,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1015,40,4,5,3,52,207244.0469111229,-4023980.266590533,26551569.293018334,13,-8546968.947528373,5913.555447515248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,4,4,1,1,1,1,-8547569.105086796,5313.397889093461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,4,4,1,1,1,1,0.0310949999999999,19.3137768,208,0.0052,19.3448718,600.1575584225357,600.1575584217862,6,4,0.0,0,0,10.0,251555.36773458496,503110.7354691699,0.0,-8552882.502975889,-8552882.502975889,-8552882.502975889,1,-8547569.105086796,5313.397889093461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0140084999999999,0.0,0.0,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1016,40,4,5,3,52,162308.5352597954,-4615137.395766349,30446778.44412551,13,-9807212.841878591,421.47416241595033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,4,4,1,1,1,1,-9808012.841878591,-378.52583758404967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,4,4,1,1,1,1,0.0363150999999999,19.4097021,158,0.00395,19.4460172,800.0,800.0,6,4,0.0,0,0,10.0,288459.8328247355,576919.665649471,0.0,-9807634.316041008,-9807634.316041008,-9807634.316041008,1,-9808012.841878591,-378.52583758404967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0117144999999999,0.0,0.0,baseline,3600.0
baseline,,1.0,1,S1_cost_only,1017,40,4,5,3,52,162949.6068231785,-3472717.5890317736,22911363.47604391,13,-7378841.712215489,1453.23058462147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,4,1,1,1,1,-7379581.604624715,713.3381753958083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,4,4,1,1,1,1,0.0323747999999999,20.1544365,282,0.00705,20.1868113,739.8924092259258,739.8924092256616,6,4,0.0,0,0,10.0,217067.4983176503,434134.9966353006,0.0,-7380294.94280011,-7380294.94280011,-7380294.94280011,1,-7379641.712215489,653.2305846214699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,OPTIMAL,0.0,0.0151554999999999,60.1075907740742,60.107590774338405,baseline,3600.0
